# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-26 14:37:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02175000 EDISTO RIVER NR GIVHANS, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02175000
#            TS   parameter     Description
#        128196       00065     Gage height, feet
#        128198       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	128196_00065	128196_00065_cd	128198_00060	128198_00060_cd
USGS	02175000	2016-09-12 15:00	EST	9.10	P	4290	P
USGS	02175000	2016-09-12 16:00	EST	9.05	P	4240	P
USGS	02175000	2016-09-12 17:00	EST	9.05	P	4240	P
USGS	02175000	2016-09-12 18:00	EST	9.02	P	4210	P
USGS	02175000	2016-09-12 19:00	EST	9.00	P	4190	P
USGS	02175000	2016-09-12 20:00	EST	8.98	P	4170	P
USGS	02175000	2016-09-12 21:00	EST	8.95	P	4140	P
USGS	02175000	2016-09-12 22:00	EST	8.92	P	4120	P
USGS	02175000	2016-09-12 23:00	EST	8.89	P	4090	P
USGS	02175000	2016-09-13 00:00	EST	8.86	P	4060	P
USGS	02175000	2016-09-13 01:00	EST	8.84	P	4040	P
USGS	02175000	2016-09-13 02:00	EST	8.81	P	4020	P
USGS	02175000	2016-09-13 03:00	EST	8.78	P	3990	P
USGS	02175000	2016-09-13 04:00	EST	8.75	P	3960	P
USGS	02175000	2016-09-13 05:00	EST	8.72	P	3940	P
USGS	02175000	2016-09-13 06:00	EST	8.69	P	3910	P
USGS	02175000	2016-09-13 07:00	EST	8.66	P	3880	P
USGS	02175000	2016-09-13 08:00	EST	8.63	P	3860	P
USGS	02175000	2016-09-13 09:00	EST	8.60	P	3830	P
USGS	02175000	2016-09-13 10:00	EST	8.57	P	3800	P
USGS	02175000	2016-09-13 11:00	EST	8.54	P	3780	P
USGS	02175000	2016-09-13 12:00	EST	8.51	P	3750	P
USGS	02175000	2016-09-13 13:00	EST	8.47	P	3720	P
USGS	02175000	2016-09-13 14:00	EST	8.44	P	3690	P
USGS	02175000	2016-09-13 15:00	EST	8.41	P	3660	P
USGS	02175000	2016-09-13 16:00	EST	8.38	P	3640	P
USGS	02175000	2016-09-13 17:00	EST	8.34	P	3600	P
USGS	02175000	2016-09-13 18:00	EST	8.31	P	3580	P
USGS	02175000	2016-09-13 19:00	EST	8.28	P	3550	P
USGS	02175000	2016-09-13 20:00	EST	8.24	P	3520	P
USGS	02175000	2016-09-13 21:00	EST	8.21	P	3490	P
USGS	02175000	2016-09-13 22:00	EST	8.17	P	3460	P
USGS	02175000	2016-09-13 23:00	EST	8.14	P	3440	P
USGS	02175000	2016-09-14 00:00	EST	8.10	P	3400	P
USGS	02175000	2016-09-14 01:00	EST	8.07	P	3380	P
USGS	02175000	2016-09-14 02:00	EST	8.03	P	3340	P
USGS	02175000	2016-09-14 03:00	EST	8.01	P	3330	P
USGS	02175000	2016-09-14 04:00	EST	7.98	P	3300	P
USGS	02175000	2016-09-14 05:00	EST	7.96	P	3290	P
USGS	02175000	2016-09-14 06:00	EST	7.92	P	3260	P
USGS	02175000	2016-09-14 07:00	EST	7.89	P	3240	P
USGS	02175000	2016-09-14 08:00	EST	7.86	P	3210	P
USGS	02175000	2016-09-14 09:00	EST	7.83	P	3190	P
USGS	02175000	2016-09-14 10:00	EST	7.79	P	3160	P
USGS	02175000	2016-09-14 11:00	EST	7.77	P	3140	P
USGS	02175000	2016-09-14 12:00	EST	7.74	P	3120	P
USGS	02175000	2016-09-14 13:00	EST	7.71	P	3100	P
USGS	02175000	2016-09-14 14:00	EST	7.68	P	3080	P
USGS	02175000	2016-09-14 15:00	EST	7.64	P	3050	P
USGS	02175000	2016-09-14 16:00	EST	7.62	P	3030	P
USGS	02175000	2016-09-14 17:00	EST	7.61	P	3020	P
USGS	02175000	2016-09-14 18:00	EST	7.59	P	3010	P
USGS	02175000	2016-09-14 19:00	EST	7.57	P	2990	P
USGS	02175000	2016-09-14 20:00	EST	7.54	P	2970	P
USGS	02175000	2016-09-14 21:00	EST	7.51	P	2950	P
USGS	02175000	2016-09-14 22:00	EST	7.48	P	2930	P
USGS	02175000	2016-09-14 23:00	EST	7.45	P	2910	P
USGS	02175000	2016-09-15 00:00	EST	7.42	P	2890	P
USGS	02175000	2016-09-15 01:00	EST	7.38	P	2860	P
USGS	02175000	2016-09-15 02:00	EST	7.36	P	2840	P
USGS	02175000	2016-09-15 03:00	EST	7.32	P	2810	P
USGS	02175000	2016-09-15 04:00	EST	7.28	P	2780	P
USGS	02175000	2016-09-15 05:00	EST	7.27	P	2780	P
USGS	02175000	2016-09-15 06:00	EST	7.24	P	2760	P
USGS	02175000	2016-09-15 07:00	EST	7.21	P	2740	P
USGS	02175000	2016-09-15 08:00	EST	7.19	P	2720	P
USGS	02175000	2016-09-15 09:00	EST	7.14	P	2690	P
USGS	02175000	2016-09-15 10:00	EST	7.09	P	2650	P
USGS	02175000	2016-09-15 11:00	EST	7.08	P	2640	P
USGS	02175000	2016-09-15 12:00	EST	7.05	P	2620	P
USGS	02175000	2016-09-15 13:00	EST	7.05	P	2620	P
USGS	02175000	2016-09-15 14:00	EST	7.02	P	2600	P
USGS	02175000	2016-09-15 15:00	EST	6.97	P	2570	P
USGS	02175000	2016-09-15 16:00	EST	6.97	P	2570	P
USGS	02175000	2016-09-15 17:00	EST	6.94	P	2560	P
USGS	02175000	2016-09-15 18:00	EST	6.92	P	2540	P
USGS	02175000	2016-09-15 19:00	EST	6.89	P	2530	P
USGS	02175000	2016-09-15 20:00	EST	6.87	P	2520	P
USGS	02175000	2016-09-15 21:00	EST	6.85	P	2510	P
USGS	02175000	2016-09-15 22:00	EST	6.83	P	2490	P
USGS	02175000	2016-09-15 23:00	EST	6.80	P	2480	P
USGS	02175000	2016-09-16 00:00	EST	6.78	P	2470	P
USGS	02175000	2016-09-16 01:00	EST	6.76	P	2460	P
USGS	02175000	2016-09-16 02:00	EST	6.73	P	2440	P
USGS	02175000	2016-09-16 03:00	EST	6.71	P	2430	P
USGS	02175000	2016-09-16 04:00	EST	6.69	P	2420	P
USGS	02175000	2016-09-16 05:00	EST	6.68	P	2410	P
USGS	02175000	2016-09-16 06:00	EST	6.66	P	2400	P
USGS	02175000	2016-09-16 07:00	EST	6.64	P	2390	P
USGS	02175000	2016-09-16 08:00	EST	6.62	P	2380	P
USGS	02175000	2016-09-16 09:00	EST	6.60	P	2370	P
USGS	02175000	2016-09-16 10:00	EST	6.55	P	2340	P
USGS	02175000	2016-09-16 11:00	EST	6.53	P	2330	P
USGS	02175000	2016-09-16 12:00	EST	6.55	P	2340	P
USGS	02175000	2016-09-16 13:00	EST	6.51	P	2320	P
USGS	02175000	2016-09-16 14:00	EST	6.51	P	2320	P
USGS	02175000	2016-09-16 15:00	EST	6.50	P	2310	P
USGS	02175000	2016-09-16 16:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-16 17:00	EST	6.43	P	2280	P
USGS	02175000	2016-09-16 18:00	EST	6.46	P	2290	P
USGS	02175000	2016-09-16 19:00	EST	6.44	P	2280	P
USGS	02175000	2016-09-16 20:00	EST	6.43	P	2280	P
USGS	02175000	2016-09-16 21:00	EST	6.42	P	2270	P
USGS	02175000	2016-09-16 22:00	EST	6.41	P	2260	P
USGS	02175000	2016-09-16 23:00	EST	6.40	P	2260	P
USGS	02175000	2016-09-17 00:00	EST	6.39	P	2250	P
USGS	02175000	2016-09-17 01:00	EST	6.39	P	2250	P
USGS	02175000	2016-09-17 02:00	EST	6.38	P	2250	P
USGS	02175000	2016-09-17 03:00	EST	6.38	P	2250	P
USGS	02175000	2016-09-17 04:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 05:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 06:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 07:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 08:00	EST	6.34	P	2230	P
USGS	02175000	2016-09-17 09:00	EST	6.33	P	2220	P
USGS	02175000	2016-09-17 10:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 11:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 12:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 13:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 14:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 15:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 16:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 17:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 18:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-17 19:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 20:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 21:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-17 22:00	EST	6.38	P	2250	P
USGS	02175000	2016-09-17 23:00	EST	6.39	P	2250	P
USGS	02175000	2016-09-18 00:00	EST	6.39	P	2250	P
USGS	02175000	2016-09-18 01:00	EST	6.40	P	2260	P
USGS	02175000	2016-09-18 02:00	EST	6.40	P	2260	P
USGS	02175000	2016-09-18 03:00	EST	6.41	P	2260	P
USGS	02175000	2016-09-18 04:00	EST	6.42	P	2270	P
USGS	02175000	2016-09-18 05:00	EST	6.43	P	2280	P
USGS	02175000	2016-09-18 06:00	EST	6.44	P	2280	P
USGS	02175000	2016-09-18 07:00	EST	6.44	P	2280	P
USGS	02175000	2016-09-18 08:00	EST	6.45	P	2290	P
USGS	02175000	2016-09-18 09:00	EST	6.46	P	2290	P
USGS	02175000	2016-09-18 10:00	EST	6.45	P	2290	P
USGS	02175000	2016-09-18 11:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-18 12:00	EST	6.46	P	2290	P
USGS	02175000	2016-09-18 13:00	EST	6.46	P	2290	P
USGS	02175000	2016-09-18 14:00	EST	6.44	P	2280	P
USGS	02175000	2016-09-18 15:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-18 16:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-18 17:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-18 18:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-18 19:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-18 20:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-18 21:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-18 22:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-18 23:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-19 00:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-19 01:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-19 02:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-19 03:00	EST	6.47	P	2300	P
USGS	02175000	2016-09-19 04:00	EST	6.46	P	2290	P
USGS	02175000	2016-09-19 05:00	EST	6.46	P	2290	P
USGS	02175000	2016-09-19 06:00	EST	6.45	P	2290	P
USGS	02175000	2016-09-19 07:00	EST	6.45	P	2290	P
USGS	02175000	2016-09-19 08:00	EST	6.44	P	2280	P
USGS	02175000	2016-09-19 09:00	EST	6.43	P	2280	P
USGS	02175000	2016-09-19 10:00	EST	6.43	P	2280	P
USGS	02175000	2016-09-19 11:00	EST	6.41	P	2260	P
USGS	02175000	2016-09-19 12:00	EST	6.39	P	2250	P
USGS	02175000	2016-09-19 13:00	EST	6.38	P	2250	P
USGS	02175000	2016-09-19 14:00	EST	6.36	P	2240	P
USGS	02175000	2016-09-19 15:00	EST	6.35	P	2230	P
USGS	02175000	2016-09-19 16:00	EST	6.33	P	2220	P
USGS	02175000	2016-09-19 17:00	EST	6.31	P	2210	P
USGS	02175000	2016-09-19 18:00	EST	6.30	P	2210	P
USGS	02175000	2016-09-19 19:00	EST	6.28	P	2200	P
USGS	02175000	2016-09-19 20:00	EST	6.27	P	2190	P
USGS	02175000	2016-09-19 21:00	EST	6.24	P	2170	P
USGS	02175000	2016-09-19 22:00	EST	6.22	P	2160	P
USGS	02175000	2016-09-19 23:00	EST	6.20	P	2150	P
USGS	02175000	2016-09-20 00:00	EST	6.18	P	2140	P
USGS	02175000	2016-09-20 01:00	EST	6.15	P	2130	P
USGS	02175000	2016-09-20 02:00	EST	6.13	P	2120	P
USGS	02175000	2016-09-20 03:00	EST	6.10	P	2100	P
USGS	02175000	2016-09-20 04:00	EST	6.07	P	2090	P
USGS	02175000	2016-09-20 05:00	EST	6.05	P	2080	P
USGS	02175000	2016-09-20 06:00	EST	6.02	P	2060	P
USGS	02175000	2016-09-20 07:00	EST	5.99	P	2040	P
USGS	02175000	2016-09-20 08:00	EST	5.97	P	2040	P
USGS	02175000	2016-09-20 09:00	EST	5.92	P	2010	P
USGS	02175000	2016-09-20 10:00	EST	5.88	P	1990	P
USGS	02175000	2016-09-20 11:00	EST	5.87	P	1990	P
USGS	02175000	2016-09-20 12:00	EST	5.84	P	1970	P
USGS	02175000	2016-09-20 13:00	EST	5.80	P	1950	P
USGS	02175000	2016-09-20 14:00	EST	5.76	P	1930	P
USGS	02175000	2016-09-20 15:00	EST	5.74	P	1920	P
USGS	02175000	2016-09-20 16:00	EST	5.71	P	1910	P
USGS	02175000	2016-09-20 17:00	EST	5.67	P	1890	P
USGS	02175000	2016-09-20 18:00	EST	5.63	P	1870	P
USGS	02175000	2016-09-20 19:00	EST	5.60	P	1850	P
USGS	02175000	2016-09-20 20:00	EST	5.57	P	1840	P
USGS	02175000	2016-09-20 21:00	EST	5.54	P	1830	P
USGS	02175000	2016-09-20 22:00	EST	5.50	P	1810	P
USGS	02175000	2016-09-20 23:00	EST	5.47	P	1790	P
USGS	02175000	2016-09-21 00:00	EST	5.43	P	1770	P
USGS	02175000	2016-09-21 01:00	EST	5.40	P	1760	P
USGS	02175000	2016-09-21 02:00	EST	5.37	P	1740	P
USGS	02175000	2016-09-21 03:00	EST	5.34	P	1730	P
USGS	02175000	2016-09-21 04:00	EST	5.30	P	1710	P
USGS	02175000	2016-09-21 05:00	EST	5.27	P	1700	P
USGS	02175000	2016-09-21 06:00	EST	5.24	P	1680	P
USGS	02175000	2016-09-21 07:00	EST	5.21	P	1670	P
USGS	02175000	2016-09-21 08:00	EST	5.18	P	1660	P
USGS	02175000	2016-09-21 09:00	EST	5.14	P	1640	P
USGS	02175000	2016-09-21 10:00	EST	5.12	P	1630	P
USGS	02175000	2016-09-21 11:00	EST	5.10	P	1620	P
USGS	02175000	2016-09-21 12:00	EST	5.05	P	1600	P
USGS	02175000	2016-09-21 13:00	EST	5.04	P	1590	P
USGS	02175000	2016-09-21 14:00	EST	4.98	P	1570	P
USGS	02175000	2016-09-21 15:00	EST	4.98	P	1570	P
USGS	02175000	2016-09-21 16:00	EST	4.96	P	1560	P
USGS	02175000	2016-09-21 17:00	EST	4.92	P	1540	P
USGS	02175000	2016-09-21 18:00	EST	4.90	P	1530	P
USGS	02175000	2016-09-21 19:00	EST	4.87	P	1520	P
USGS	02175000	2016-09-21 20:00	EST	4.86	P	1510	P
USGS	02175000	2016-09-21 21:00	EST	4.84	P	1500	P
USGS	02175000	2016-09-21 22:00	EST	4.82	P	1490	P
USGS	02175000	2016-09-21 23:00	EST	4.79	P	1480	P
USGS	02175000	2016-09-22 00:00	EST	4.77	P	1470	P
USGS	02175000	2016-09-22 01:00	EST	4.75	P	1460	P
USGS	02175000	2016-09-22 02:00	EST	4.73	P	1450	P
USGS	02175000	2016-09-22 03:00	EST	4.71	P	1450	P
USGS	02175000	2016-09-22 04:00	EST	4.66	P	1420	P
USGS	02175000	2016-09-22 05:00	EST	4.67	P	1430	P
USGS	02175000	2016-09-22 06:00	EST	4.65	P	1420	P
USGS	02175000	2016-09-22 07:00	EST	4.62	P	1410	P
USGS	02175000	2016-09-22 08:00	EST	4.61	P	1400	P
USGS	02175000	2016-09-22 09:00	EST	4.59	P	1390	P
USGS	02175000	2016-09-22 10:00	EST	4.57	P	1390	P
USGS	02175000	2016-09-22 11:00	EST	4.55	P	1380	P
USGS	02175000	2016-09-22 12:00	EST	4.54	P	1370	P
USGS	02175000	2016-09-22 13:00	EST	4.49	P	1350	P
USGS	02175000	2016-09-22 14:00	EST	4.49	P	1350	P
USGS	02175000	2016-09-22 15:00	EST	4.48	P	1350	P
USGS	02175000	2016-09-22 16:00	EST	4.46	P	1340	P
USGS	02175000	2016-09-22 17:00	EST	4.44	P	1330	P
USGS	02175000	2016-09-22 18:00	EST	4.42	P	1320	P
USGS	02175000	2016-09-22 19:00	EST	4.40	P	1310	P
USGS	02175000	2016-09-22 20:00	EST	4.39	P	1310	P
USGS	02175000	2016-09-22 21:00	EST	4.38	P	1300	P
USGS	02175000	2016-09-22 22:00	EST	4.36	P	1300	P
USGS	02175000	2016-09-22 23:00	EST	4.35	P	1290	P
USGS	02175000	2016-09-23 00:00	EST	4.34	P	1290	P
USGS	02175000	2016-09-23 01:00	EST	4.33	P	1280	P
USGS	02175000	2016-09-23 02:00	EST	4.31	P	1280	P
USGS	02175000	2016-09-23 03:00	EST	4.30	P	1270	P
USGS	02175000	2016-09-23 04:00	EST	4.29	P	1270	P
USGS	02175000	2016-09-23 05:00	EST	4.28	P	1260	P
USGS	02175000	2016-09-23 06:00	EST	4.27	P	1260	P
USGS	02175000	2016-09-23 07:00	EST	4.25	P	1250	P
USGS	02175000	2016-09-23 08:00	EST	4.25	P	1250	P
USGS	02175000	2016-09-23 09:00	EST	4.23	P	1240	P
USGS	02175000	2016-09-23 10:00	EST	4.22	P	1240	P
USGS	02175000	2016-09-23 11:00	EST	4.22	P	1240	P
USGS	02175000	2016-09-23 12:00	EST	4.19	P	1230	P
USGS	02175000	2016-09-23 13:00	EST	4.20	P	1230	P
USGS	02175000	2016-09-23 14:00	EST	4.18	P	1220	P
USGS	02175000	2016-09-23 15:00	EST	4.16	P	1210	P
USGS	02175000	2016-09-23 16:00	EST	4.14	P	1210	P
USGS	02175000	2016-09-23 17:00	EST	4.16	P	1210	P
USGS	02175000	2016-09-23 18:00	EST	4.15	P	1210	P
USGS	02175000	2016-09-23 19:00	EST	4.14	P	1210	P
USGS	02175000	2016-09-23 20:00	EST	4.13	P	1200	P
USGS	02175000	2016-09-23 21:00	EST	4.13	P	1200	P
USGS	02175000	2016-09-23 22:00	EST	4.12	P	1200	P
USGS	02175000	2016-09-23 23:00	EST	4.11	P	1190	P
USGS	02175000	2016-09-24 00:00	EST	4.11	P	1190	P
USGS	02175000	2016-09-24 01:00	EST	4.10	P	1190	P
USGS	02175000	2016-09-24 02:00	EST	4.09	P	1190	P
USGS	02175000	2016-09-24 03:00	EST	4.09	P	1190	P
USGS	02175000	2016-09-24 04:00	EST	4.08	P	1180	P
USGS	02175000	2016-09-24 05:00	EST	4.07	P	1180	P
USGS	02175000	2016-09-24 06:00	EST	4.07	P	1180	P
USGS	02175000	2016-09-24 07:00	EST	4.07	P	1180	P
USGS	02175000	2016-09-24 08:00	EST	4.06	P	1170	P
USGS	02175000	2016-09-24 09:00	EST	4.06	P	1170	P
USGS	02175000	2016-09-24 10:00	EST	4.04	P	1170	P
USGS	02175000	2016-09-24 11:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-24 12:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-24 13:00	EST	4.04	P	1170	P
USGS	02175000	2016-09-24 14:00	EST	4.04	P	1170	P
USGS	02175000	2016-09-24 15:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-24 16:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 17:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 18:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 19:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 20:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 21:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 22:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-24 23:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 00:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 01:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 02:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 03:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 04:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 05:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 06:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 07:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 08:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-25 09:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 10:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 11:00	EST	3.98	P	1140	P
USGS	02175000	2016-09-25 12:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 13:00	EST	3.97	P	1140	P
USGS	02175000	2016-09-25 14:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 15:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 16:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 17:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-25 18:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-25 19:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 20:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 21:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 22:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-25 23:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 00:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 01:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 02:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 03:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 04:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 05:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 06:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 07:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 08:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 09:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 10:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 11:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 12:00	EST	3.97	P	1140	P
USGS	02175000	2016-09-26 13:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-26 14:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-26 15:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-26 16:00	EST	4.03	P	1160	P
USGS	02175000	2016-09-26 17:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 18:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 19:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 20:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 21:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 22:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-26 23:00	EST	4.02	P	1160	P
USGS	02175000	2016-09-27 00:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-27 01:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-27 02:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-27 03:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-27 04:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-27 05:00	EST	4.01	P	1150	P
USGS	02175000	2016-09-27 06:00	EST	4.00	P	1150	P
USGS	02175000	2016-09-27 07:00	EST	4.00	P	1150	P
USGS	02175000	2016-09-27 08:00	EST	4.00	P	1150	P
USGS	02175000	2016-09-27 09:00	EST	4.00	P	1150	P
USGS	02175000	2016-09-27 10:00	EST	4.00	P	1150	P
USGS	02175000	2016-09-27 11:00	EST	4.00	P	1150	P
USGS	02175000	2016-09-27 12:00	EST	3.99	P	1150	P
USGS	02175000	2016-09-27 13:00	EST	3.98	P	1140	P
USGS	02175000	2016-09-27 14:00	EST	3.98	P	1140	P
USGS	02175000	2016-09-27 15:00	EST	3.98	P	1140	P
USGS	02175000	2016-09-27 16:00	EST	3.98	P	1140	P
USGS	02175000	2016-09-27 17:00	EST	3.97	P	1140	P
USGS	02175000	2016-09-27 18:00	EST	3.97	P	1140	P
USGS	02175000	2016-09-27 19:00	EST	3.97	P	1140	P
USGS	02175000	2016-09-27 20:00	EST	3.97	P	1140	P
USGS	02175000	2016-09-27 21:00	EST	3.96	P	1130	P
USGS	02175000	2016-09-27 22:00	EST	3.96	P	1130	P
USGS	02175000	2016-09-27 23:00	EST	3.96	P	1130	P
USGS	02175000	2016-09-28 00:00	EST	3.95	P	1130	P
USGS	02175000	2016-09-28 01:00	EST	3.95	P	1130	P
USGS	02175000	2016-09-28 02:00	EST	3.94	P	1130	P
USGS	02175000	2016-09-28 03:00	EST	3.94	P	1130	P
USGS	02175000	2016-09-28 04:00	EST	3.93	P	1120	P
USGS	02175000	2016-09-28 05:00	EST	3.93	P	1120	P
USGS	02175000	2016-09-28 06:00	EST	3.92	P	1120	P
USGS	02175000	2016-09-28 07:00	EST	3.92	P	1120	P
USGS	02175000	2016-09-28 08:00	EST	3.92	P	1120	P
USGS	02175000	2016-09-28 09:00	EST	3.91	P	1120	P
USGS	02175000	2016-09-28 10:00	EST	3.91	P	1120	P
USGS	02175000	2016-09-28 11:00	EST	3.90	P	1110	P
USGS	02175000	2016-09-28 12:00	EST	3.90	P	1110	P
USGS	02175000	2016-09-28 13:00	EST	3.88	P	1100	P
USGS	02175000	2016-09-28 14:00	EST	3.87	P	1100	P
USGS	02175000	2016-09-28 15:00	EST	3.88	P	1100	P
USGS	02175000	2016-09-28 16:00	EST	3.86	P	1100	P
USGS	02175000	2016-09-28 17:00	EST	3.86	P	1100	P
USGS	02175000	2016-09-28 18:00	EST	3.85	P	1090	P
USGS	02175000	2016-09-28 19:00	EST	3.84	P	1090	P
USGS	02175000	2016-09-28 20:00	EST	3.84	P	1090	P
USGS	02175000	2016-09-28 21:00	EST	3.83	P	1090	P
USGS	02175000	2016-09-28 22:00	EST	3.83	P	1090	P
USGS	02175000	2016-09-28 23:00	EST	3.83	P	1090	P
USGS	02175000	2016-09-29 00:00	EST	3.82	P	1080	P
USGS	02175000	2016-09-29 01:00	EST	3.81	P	1080	P
USGS	02175000	2016-09-29 02:00	EST	3.80	P	1080	P
USGS	02175000	2016-09-29 03:00	EST	3.80	P	1080	P
USGS	02175000	2016-09-29 04:00	EST	3.79	P	1070	P
USGS	02175000	2016-09-29 05:00	EST	3.79	P	1070	P
USGS	02175000	2016-09-29 06:00	EST	3.78	P	1070	P
USGS	02175000	2016-09-29 07:00	EST	3.78	P	1070	P
USGS	02175000	2016-09-29 08:00	EST	3.77	P	1060	P
USGS	02175000	2016-09-29 09:00	EST	3.76	P	1060	P
USGS	02175000	2016-09-29 10:00	EST	3.76	P	1060	P
USGS	02175000	2016-09-29 11:00	EST	3.76	P	1060	P
USGS	02175000	2016-09-29 12:00	EST	3.74	P	1050	P
USGS	02175000	2016-09-29 13:00	EST	3.72	P	1050	P
USGS	02175000	2016-09-29 14:00	EST	3.68	P	1030	P
USGS	02175000	2016-09-29 15:00	EST	3.72	P	1050	P
